Filename;ActivityName;Location;ReferenceProduct
24415_ea2c1c26-ab4a-4a8f-a010-98ccbed61994_bfe6c58b-7566-4ed0-8440-7567f591c31f.spold;market for router, internet;GLO;router, internet
24416_1391b6b9-e2b4-4ebb-b3a4-8beb07a04e53_cad59ac2-7c38-4f39-a477-f142baa4e203.spold;market for rutile, 95% titanium dioxide;GLO;rutile, 95% titanium dioxide
24417_cfc4258b-9355-41d1-b456-04c5f56e6754_31ada85a-050c-45b9-b09d-51397f5d2c0c.spold;market for rye grain, feed, Swiss integrated production;GLO;rye grain, feed, Swiss integrated production
24418_b52ed84e-b2d4-4463-9dca-d3c4e9581ea0_ea995b09-8d6d-4c53-bdcb-c57a88ec4019.spold;market for rye grain, organic;GLO;rye grain, organic
24419_dbbb6203-0f25-452b-b183-5f1ae5113d8b_4276548b-8ebb-4c71-ab21-1e65a55cb875.spold;market for rye grain, feed, organic;GLO;rye grain, feed, organic
24420_215dd292-dd00-4ea7-83b9-007324cb57e4_29a43d36-47b0-4e87-8b94-0166be17bb4d.spold;market for rye seed, for sowing;GLO;rye seed, for sowing
24421_47101c1e-508b-4b3e-b817-5b376341457a_edb81938-8dd6-48fc-9f24-b567992f3ecb.spold;market for rye grain;GLO;rye grain
24422_08cdcfa2-72d9-48ee-b3e1-f8396c8c09ad_2b17042b-64a9-425a-acfa-782a52baf82f.spold;market for rye seed, organic, for sowing;GLO;rye seed, organic, for sowing
24423_8c35a648-fe3d-454c-9cba-6af86dfbb70a_51d1c30d-6648-4d9f-a374-062d5faf0af6.spold;market for rye grain, Swiss integrated production;GLO;rye grain, Swiss integrated production
24424_2eb221ff-e1da-49b9-a427-71f74f125ea0_895fcf82-5804-4a39-84a8-6e57d1d71fe0.spold;market for rye seed, Swiss integrated production, for sowing;CH;rye seed, Swiss integrated production, for sowing
24425_940b6303-e37a-4113-860d-477e13f07a79_f5cd462b-275e-4c4a-8f9d-3dac1c772791.spold;market for ryegrass-Egyptian&Persian clover-mixture silage;GLO;ryegrass-Egyptian&Persian clover-mixture silage
24426_3e33d6e9-796d-45dd-a1f4-f240b45badc3_f1efe0d9-811f-4bf7-af7b-81aff81f5568.spold;market for ryegrass silage;GLO;ryegrass silage
24427_fbe30143-7e5d-4966-81d2-194750d85547_1397abbf-0e09-5ea5-a1fa-288d3cc2fb76.spold;market for salicylic acid;GLO;salicylic acid
24428_4e8cce31-ec49-47fe-a3b3-3862d9719d8f_c754d63e-576a-4fc4-946a-cb7fb6944e16.spold;market for salt tailing from potash mine;GLO;salt tailing from potash mine
24429_c7f9d038-56b6-4678-96d9-77d27d1e1d5d_3a9b33f8-d1b1-4bea-9df7-7db6846c6df6.spold;market for samarium europium gadolinium concentrate, 94% rare earth oxide;GLO;samarium europium gadolinium concentrate, 94% rare earth oxide
24430_5cd32ac6-d0d7-4fa6-9010-63e99350d397_46f10d01-11e9-4e24-b68e-920100c4878f.spold;market for ryegrass-red&Egyptian clover-mixture silage;GLO;ryegrass-red&Egyptian clover-mixture silage
24431_5016440a-d1ee-4076-a0ff-c98a29dd4de7_f51d7ccf-0bee-430d-98a3-8334adbe39fc.spold;market for sand;GLO;sand
24432_e9d8dff3-2800-4ae6-a688-86e4da5c4e75_b3b9ef80-e096-4d20-9d1a-c1002e24362f.spold;market for sanitary landfill facility;GLO;sanitary landfill facility
24433_021fe028-82e9-47d3-b3ee-edaed47f5cad_1d53b5b2-8bd1-4936-8a5b-a130bf812db0.spold;market for sanitary ceramics;GLO;sanitary ceramics
24434_ede1c028-1c24-4a7c-9267-be30b2beb54b_5d08c003-7cfd-4271-bb99-8a9dcd2a40bf.spold;market for sand-lime brick;GLO;sand-lime brick
24435_4f468932-c5b3-4f6f-9897-3773bd5cc548_a514c9f2-0d4d-4ce2-809b-de4c29e74709.spold;market for saw dust, loose, wet, measured as dry mass;GLO;saw dust, loose, wet, measured as dry mass
24436_ca10681a-1982-437f-956c-e507244e9c7a_dfaef357-a79e-4846-aabc-848b1ab59fbb.spold;market for saw dust, wet, measured as dry mass;GLO;saw dust, wet, measured as dry mass
24437_28315fe0-b5da-4dfb-b886-74e15813685d_c00cac00-a885-42b0-88f5-fb5dce2a9a6f.spold;market for sawlog and veneer log, hardwood, measured as solid wood under bark;CH;sawlog and veneer log, hardwood, measured as solid wood under bark
24438_52d4e4cc-bd5b-4d02-b37d-94ea9706f862_c00cac00-a885-42b0-88f5-fb5dce2a9a6f.spold;market for sawlog and veneer log, hardwood, measured as solid wood under bark;Europe without Switzerland;sawlog and veneer log, hardwood, measured as solid wood under bark
24439_3dc8de0d-5faa-49df-83aa-4073acd8d738_e76d8fdf-fbea-4ae3-85d6-ea1e6d5c21c5.spold;market for sawlog and veneer log, softwood, debarked, measured as solid wood;RER;sawlog and veneer log, softwood, debarked, measured as solid wood
24440_be66d04a-d848-446e-9408-41e1b180d427_42a1bdfc-883d-41f0-b83a-1c5527e34de7.spold;market for sawlog and veneer log, softwood, measured as solid wood under bark;CH;sawlog and veneer log, softwood, measured as solid wood under bark
24441_30ce806f-a000-4c47-b411-69fd36b7b33b_42a1bdfc-883d-41f0-b83a-1c5527e34de7.spold;market for sawlog and veneer log, softwood, measured as solid wood under bark;CA-QC;sawlog and veneer log, softwood, measured as solid wood under bark
24442_5892a3dc-ff98-4192-b360-f479dd770194_ec8fb345-3751-4db5-a67a-fddc6c72a183.spold;market for sawmill;GLO;sawmill
24443_ae3d0b01-0726-4d09-aa9c-f333723cfa80_42a1bdfc-883d-41f0-b83a-1c5527e34de7.spold;market for sawlog and veneer log, softwood, measured as solid wood under bark;Europe without Switzerland;sawlog and veneer log, softwood, measured as solid wood under bark
24444_217f1220-6555-4a0d-a34e-9225f2bc566e_148b552a-c50b-465e-84f7-367bda16f04a.spold;market for sawnwood, azobe from sustainable forest management, planed, air dried;GLO;sawnwood, azobe from sustainable forest management, planed, air dried
24445_be9285c1-9d15-440b-a5b3-3d074586e379_314b0de3-1b1b-41c2-894b-884066781eae.spold;market for sawnwood, beam, hardwood, dried (u=20%), planed;GLO;sawnwood, beam, hardwood, dried (u=20%), planed
24446_f7756749-3150-44f6-9528-d59da54b9f11_b701e14a-c19d-4685-8b9d-6630f1b9dde4.spold;market for sawnwood, beam, hardwood, raw, dried (u=10%);GLO;sawnwood, beam, hardwood, raw, dried (u=10%)
24447_3a0919f1-8533-4f84-9495-9e698b95f1a7_7d3727dc-44fe-4aa4-88cc-1f25c550e7d2.spold;market for sawnwood, beam, hardwood, dried (u=10%), planed;GLO;sawnwood, beam, hardwood, dried (u=10%), planed
24448_b9683b24-a9a9-4b83-9e72-a6be77e7ccdc_137e2c15-2e4a-4bf4-a1e4-a630a87b2cb7.spold;market for sawnwood, beam, hardwood, raw, dried (u=20%);GLO;sawnwood, beam, hardwood, raw, dried (u=20%)
24449_9d874b8f-d454-47e9-8e36-a427930e223c_50998c77-fa60-4504-b53d-65f3c47eb96c.spold;market for sawnwood, beam, softwood, dried (u=10%), planed;GLO;sawnwood, beam, softwood, dried (u=10%), planed
24450_0997882a-5186-481c-a384-f12d6c0b325f_69164e77-5f8e-4ee0-be80-13a933def7c2.spold;market for sawnwood, beam, softwood, dried (u=20%), planed;GLO;sawnwood, beam, softwood, dried (u=20%), planed
24451_dcab4c1f-ed18-4fdc-aca3-eeff6c993924_a1a4300c-8440-4eed-8205-24042aad6df7.spold;market for sawnwood, beam, softwood, raw, dried (u=20%);GLO;sawnwood, beam, softwood, raw, dried (u=20%)
24452_d178c2c9-53e9-454c-ab97-0f5530c6e9b4_4d99bc33-b641-4573-ada2-12a788afbbd5.spold;market for sawnwood, beam, softwood, raw, dried (u=10%);GLO;sawnwood, beam, softwood, raw, dried (u=10%)
24453_e706e0d4-1b19-4e92-8f24-ff1ea838e31f_c1d67007-4d6c-49c3-b662-b640065bc57e.spold;market for sawnwood, board, hardwood, dried (u=20%), planed;GLO;sawnwood, board, hardwood, dried (u=20%), planed
24454_726cb838-c8a9-439b-a4bb-9c6198429fe5_631a00c8-e830-482f-846b-2114eb7f46e7.spold;market for sawnwood, board, hardwood, dried (u=10%), planed;GLO;sawnwood, board, hardwood, dried (u=10%), planed
24455_7c6c5e5e-3ccf-4129-9ad9-facf347d84ef_0e1ea7dd-8c8b-476e-aef9-c3b68b2753ed.spold;market for sawnwood, board, softwood, dried (u=10%), planed;GLO;sawnwood, board, softwood, dried (u=10%), planed
24456_25db0fa3-3e5a-4902-8bc2-82a106593f4f_0ad254ff-fb5c-4cd6-b657-4980bcbb7e6e.spold;market for sawnwood, board, hardwood, raw, dried (u=20%);GLO;sawnwood, board, hardwood, raw, dried (u=20%)
24457_12ecf5ff-c65e-4e7c-a289-581defc37198_8f082e64-e307-450f-ba63-d07e65ab4954.spold;market for sawnwood, board, hardwood, raw, dried (u=10%);GLO;sawnwood, board, hardwood, raw, dried (u=10%)
24458_4981af63-d3f9-4bfe-af78-6b0300d60526_fcbf6c72-3a99-453b-b384-658e3423b0dc.spold;market for sawnwood, board, softwood, dried (u=20%), planed;GLO;sawnwood, board, softwood, dried (u=20%), planed
24459_fedf2258-a9b1-4456-aadc-33d9f1a6be77_d0429b67-63a9-4b9a-bcd5-1877637146fd.spold;market for sawnwood, board, softwood, raw, dried (u=10%);GLO;sawnwood, board, softwood, raw, dried (u=10%)
24460_94375f95-3468-40fd-89ef-8769b3672e5d_85baf90a-61f7-4b5c-aba7-116b889513ed.spold;market for sawnwood, hardwood, raw, dried (u=10%);RER;sawnwood, hardwood, raw, dried (u=10%)
24461_aaccb9cf-fe2b-42a9-be83-4d182cafeb26_4ebb2775-2992-43f5-8cc3-053982b40822.spold;market for sawnwood, hardwood, raw;GLO;sawnwood, hardwood, raw
24462_88019692-841e-4f9d-befc-46b9feca804c_4f37e12c-0980-4d0f-bd36-0f24516c9d89.spold;market for sawnwood, hardwood, dried (u=20%), planed;RER;sawnwood, hardwood, dried (u=20%), planed
24463_02615f33-dbc6-45b4-9466-5f37a24abcb3_0ff2e270-7b95-4442-8198-40f472ae5dc8.spold;market for sawnwood, hardwood, raw, dried (u=20%);RER;sawnwood, hardwood, raw, dried (u=20%)
24464_04dde023-6a1e-4cc4-b5a9-170488161a2c_96ca17ef-cd4b-410f-b50e-d00d58dd8b94.spold;market for sawnwood, hardwood, dried (u=10%), planed;RER;sawnwood, hardwood, dried (u=10%), planed
24465_57810458-8d47-4d58-a363-b2ca8a1cb9fa_0083557d-e51d-4a48-9de8-4a57be6b1fa5.spold;market for sawnwood, board, softwood, raw, dried (u=20%);GLO;sawnwood, board, softwood, raw, dried (u=20%)
24466_2042e497-be24-4d1d-9b55-9a69648e22bb_9e3d1adf-2aef-43b4-a1d5-a3b59c8e86d5.spold;market for sawnwood, lath, hardwood, dried (u=10%), planed;GLO;sawnwood, lath, hardwood, dried (u=10%), planed
24467_887d4557-ee16-4d56-ad0d-bf187f56e5e6_45c9c99d-a8e1-43f7-afab-7610034ad887.spold;market for sawnwood, lath, hardwood, raw, dried (u=20%);GLO;sawnwood, lath, hardwood, raw, dried (u=20%)
24468_d5a63899-511f-4742-b5d7-ec1300e538d9_9c82f193-c34c-4765-abc3-996c68d1df8c.spold;market for sawnwood, lath, hardwood, raw, dried (u=10%);GLO;sawnwood, lath, hardwood, raw, dried (u=10%)
24469_5d028108-59b1-4626-b73c-a34de55c04ed_414ad0d7-302c-4b4f-a204-38b20993ea43.spold;market for sawnwood, lath, hardwood, dried (u=20%), planed;GLO;sawnwood, lath, hardwood, dried (u=20%), planed
24470_eee85c86-8e93-486c-be55-4d4cfc4f321f_dc30fae5-c1a6-4d04-83bd-a3112a397b88.spold;market for sawnwood, lath, softwood, dried (u=10%), planed;GLO;sawnwood, lath, softwood, dried (u=10%), planed
24471_862652bc-9e76-4a3d-97b7-4228524bc45f_bf633ec7-acbf-46a8-b490-042e9557eda8.spold;market for sawnwood, lath, softwood, dried (u=20%), planed;GLO;sawnwood, lath, softwood, dried (u=20%), planed
24472_fe376fe0-223e-4618-bbed-169d6bfa0425_2c3a5ee5-59d7-4b44-8403-9045dbf5d105.spold;market for sawnwood, lath, softwood, raw, dried (u=10%);GLO;sawnwood, lath, softwood, raw, dried (u=10%)
24473_3812eeb5-4e4f-4425-84a8-0ae6bc14e6fe_1458c180-5333-475e-88d2-7886d76e779e.spold;market for sawnwood, lath, softwood, raw, dried (u=20%);GLO;sawnwood, lath, softwood, raw, dried (u=20%)
24474_20b66d25-d4ff-4f11-ba46-51d2013497e0_239eca69-2df8-4065-ae2c-9d92585acebd.spold;market for sawnwood, paraná pine from sustainable forest management, kiln dried;GLO;sawnwood, paraná pine from sustainable forest management, kiln dried
24475_cb33c713-caa9-4b4b-9c48-935704991794_b5a81719-8174-482a-af3d-1c5456de14b1.spold;market for sawnwood, softwood, raw, dried (u=10%);RER;sawnwood, softwood, raw, dried (u=10%)
24476_9d6c13ef-b3b2-40cb-af00-53895589a8b9_4a7cb413-a6f1-4b74-b366-c8ef7a781026.spold;market for sawnwood, softwood, raw, dried (u=20%);RER;sawnwood, softwood, raw, dried (u=20%)
24477_fe167e06-0f21-46bb-a6af-147c065d2096_9d7bbcc8-687c-4675-ba32-134d3fcc2bcf.spold;market for sawnwood, softwood, dried (u=10%), planed;RER;sawnwood, softwood, dried (u=10%), planed
24478_8a4230a9-d033-4acb-94ae-a13d75d72793_86f41749-d313-4e4a-ab11-67af97ee0e4a.spold;market for sawnwood, softwood, raw;GLO;sawnwood, softwood, raw
24479_71fdfdc4-bb91-4597-b5f3-0edcb502be13_2669baa0-c363-4ba4-bb4d-6c7cff61d241.spold;market for sawnwood, softwood, dried (u=20%), planed;RER;sawnwood, softwood, dried (u=20%), planed
24480_e2241149-bebd-4262-9991-ef6ce7bcf762_d1a4a803-c563-4740-84cf-3c21a488bd74.spold;market for scrap steel;CH;scrap steel
24481_0c0bb094-996d-4581-83ff-ea68e0a997d4_adb8247d-8bbd-45aa-b111-289d0e5e2307.spold;market for scrap copper;CH;scrap copper
24482_6ee4ecd3-06fa-461e-9a15-d176de02c138_618bf4eb-bee5-4d38-8e4f-78cfebf779be.spold;market for scrap aluminium;Europe without Switzerland;scrap aluminium
24483_2eedbf2f-d4c3-470d-8d9e-65e610123a81_309513c0-4791-4124-86ff-ce975b0b39ce.spold;market for scrap preparation facility;GLO;scrap preparation facility
24484_80629eaf-728c-44a4-991c-2d976f907e82_618bf4eb-bee5-4d38-8e4f-78cfebf779be.spold;market for scrap aluminium;CH;scrap aluminium
24485_12939a51-775a-47ec-b8cb-d8b394f69a90_adb8247d-8bbd-45aa-b111-289d0e5e2307.spold;market for scrap copper;Europe without Switzerland;scrap copper
24486_868aff4d-ed57-4f04-957e-22326a417631_23ee4d75-9e07-43ca-98f4-ee291dd9744f.spold;market for scrap lead acid battery;GLO;scrap lead acid battery
24487_e79d21be-9af2-40f8-89fc-dfb1d70d7107_888e7520-545c-4857-a07a-094575afe6ca.spold;market for sealing tape, aluminium/PE, 50 mm wide;GLO;sealing tape, aluminium/PE, 50 mm wide
24488_afb177a9-5164-4514-bebd-96cd4db3b08c_b7667b06-c667-481c-8718-bfbdfcd20d94.spold;market for scrap tin sheet;CH;scrap tin sheet
24489_08c7b09d-f3a3-4bdb-a1b5-0d3bcc44eb4a_136f89b3-af52-4826-97f7-cc35f80f226f.spold;market for seal, natural rubber based;GLO;seal, natural rubber based
24490_270a7069-4987-4804-b509-4cff04c4d98c_d1a4a803-c563-4740-84cf-3c21a488bd74.spold;market for scrap steel;Europe without Switzerland;scrap steel
24491_215ac345-188b-4690-bf5c-97d803828e3d_76a51aff-b909-4c6e-9b62-5ede0886add1.spold;market for selective coat, aluminium sheet, nickel pigmented aluminium oxide;GLO;selective coat, aluminium sheet, nickel pigmented aluminium oxide
24492_e4439b3c-f95c-4670-ad46-7809e4ad28d7_8aa5cd19-c1ca-49f1-8efb-c7a28f5ad71f.spold;market for section bar rolling, steel;GLO;section bar rolling, steel
24493_ea73db00-170d-44d4-a8c1-f5502d4cea6e_6eea8d09-131f-4533-b09d-ed304bb3cd4b.spold;market for selective coat, copper sheet, black majic;GLO;selective coat, copper sheet, black majic
24494_9f4974fa-4f7e-4130-8388-04280a258954_b397787f-c69d-45a6-876c-ffc8a6be4fc6.spold;market for section bar extrusion, aluminium;GLO;section bar extrusion, aluminium
24495_ae41c33a-65be-4172-84ba-8e5c35bde6b1_6b08f3b4-b76f-48b2-b73c-a115f1d14357.spold;market for seawater reverse osmosis module;GLO;seawater reverse osmosis module
24496_5c4c44de-4e18-4d66-924e-30445d463e4e_9485f4e8-b73b-47cd-b262-73a4f37a922e.spold;market for selective coat, copper sheet, black chrome;GLO;selective coat, copper sheet, black chrome
24497_bdd63f3e-041e-4dff-bf99-4021fc48a731_6a593531-0c2e-4bf0-8306-a128958eba2d.spold;market for selective coat, copper sheet, physical vapour deposition;GLO;selective coat, copper sheet, physical vapour deposition
24498_fb7c6827-ccf5-42ae-97c8-1eb70a497d1d_935053ea-5f2d-47cc-9ae6-a59fce36c3d3.spold;market for selective coat, copper sheet, sputter deposition;GLO;selective coat, copper sheet, sputter deposition
24499_32c840cc-9f85-4c06-b3c8-c98498145961_69ca254b-a068-4782-8fc4-e82aec2d1582.spold;market for sewer grid, 1.1E10l/year, 242 km;GLO;sewer grid, 1.1E10l/year, 242 km
24500_978a8730-95c1-4ed7-a91c-17896ded4985_f773f952-e87c-4b4b-baea-321530e31714.spold;market for selenium;GLO;selenium
24501_5a02e764-6a5d-4d22-a5b6-4acbea29b079_a8589610-539f-422d-98ca-0bdfa21be469.spold;market for selective coat, stainless steel sheet, black chrome;GLO;selective coat, stainless steel sheet, black chrome
24502_eef8d30f-1daa-4a86-96a5-d77a4ba2d12c_4b7caf07-335d-4479-a3dc-08b87c156cd0.spold;market for sewer grid, 5E9l/year, 110 km;GLO;sewer grid, 5E9l/year, 110 km
24503_e283f8d0-2c55-45c4-b562-34f506ffa6f2_a6088246-5e29-4cad-a15d-ba7a26a7b656.spold;market for sewer grid, 1.6E8l/year, 6 km;GLO;sewer grid, 1.6E8l/year, 6 km
24504_c999696f-5036-4b73-9c60-aa7f7e7e6d39_35aaa820-f658-46a1-bbef-01add21fec97.spold;market for sewer grid, 4.7E10l/year, 583 km;GLO;sewer grid, 4.7E10l/year, 583 km
24505_843afd86-ba84-4965-b52f-5e21eb639cc0_2f20213d-143e-49ce-adb0-026f00c3e622.spold;market for shale brick;GLO;shale brick
24506_0496a7b3-0d8a-4cd3-b2a7-ccbdf7ab132d_e61aa011-136e-404f-ab3b-7b2462d85e35.spold;market for shale;GLO;shale
24507_4efd8fa6-34ab-48e9-a623-8176f4d804ff_9d23fe2a-b3f8-4ee2-9dcb-5f5cede20bd6.spold;market for sewer grid, 1E9l/year, 30 km;GLO;sewer grid, 1E9l/year, 30 km
24508_4a01bec6-0676-48ea-b9fc-b232d52ed7d2_525254ec-0119-4003-b3ae-a700eefff925.spold;market for shavings, hardwood, measured as dry mass;GLO;shavings, hardwood, measured as dry mass
24509_e24bdf31-14a9-49b4-b9cb-440b165f94e8_c5651546-a49e-4c1d-b856-1cf358ab466a.spold;market for shavings, hardwood, loose, measured as dry mass;GLO;shavings, hardwood, loose, measured as dry mass
24510_c4888b4d-72dc-43d4-8aba-19d7a3215868_aa447135-9cc5-4f34-9385-ca2a0ae70d3c.spold;market for shavings, softwood, loose, measured as dry mass;GLO;shavings, softwood, loose, measured as dry mass
24511_c89b64bb-8a94-4e2d-8fd9-b2a8bb83d48a_24eb302a-2bd7-485c-be95-15a34af3311d.spold;market for shed;GLO;shed
24512_d73e0f6b-3e17-4dbc-9764-3e3554c18e36_11362314-6c2d-4619-80bc-391ec12ddeb5.spold;market for sheep fleece in the grease;GLO;sheep fleece in the grease
24513_0270f330-6a56-4728-99be-9dec6dc0f22b_e2ccc500-255f-448c-8c88-ed25177993df.spold;market for shed, large, wood, non-insulated, fire-unprotected;GLO;shed, large, wood, non-insulated, fire-unprotected
24514_f27c0f24-2e9b-418e-a9bb-aa3d44d87373_ff7a13da-3665-469e-a211-4ab06801c7ea.spold;market for shavings, softwood, measured as dry mass;GLO;shavings, softwood, measured as dry mass
24515_6a27173e-9344-40b6-8143-68674572962c_2a80aed2-53c0-4eaa-bae1-829394a7cb32.spold;market for sheep for slaughtering, live weight;GLO;sheep for slaughtering, live weight
24516_9295ff7a-6795-4a83-97aa-848853f2144b_68b4fdd4-d341-4ac5-9dbc-59eb34653dab.spold;market for sheet rolling, chromium steel;GLO;sheet rolling, chromium steel
24517_ab1c7c51-fcf0-4fbc-97bb-14debdadb13d_a5309c08-cc71-402e-b870-163a09ee0742.spold;market for sheet rolling, aluminium;GLO;sheet rolling, aluminium
24518_e3a01421-aa40-43ca-9fcc-bedf694e6928_45dad1b6-cd01-40e0-9c50-71a2ee3297a0.spold;market for shredder fraction after manual dismantling of used electronic product;GLO;shredder fraction after manual dismantling of used electronic product
24519_710133e0-ca28-44c6-8114-715196c551a4_a950e420-5f94-4a19-b24c-70ac0ef35693.spold;market for silica fume, densified;GLO;silica fume, densified
24520_77e962ae-47d2-41e1-b158-cb8c9444e2f9_3df267a6-223c-4633-bbb3-a6924e26c551.spold;market for silencer, steel, DN 315, 50 mm;GLO;silencer, steel, DN 315, 50 mm
24521_f10d50f5-dce2-45d5-bea1-0b5338a72c79_dfbdd39b-2541-4069-9b87-ab61ef6fbc0c.spold;market for sheet rolling, copper;GLO;sheet rolling, copper
